chargeback_id,txn_date,wholesaler,customer_id,contract_type,ndc,ndc_description,rate_class,pricing_unit,quantity,wac_per_unit,claimed_contract_price,chargeback_amount,error_type,is_invalid
CB2001772,2025-04-21,Cencora,CUST1051,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1849,0.81871,0.45266,676.83,VALID,0
CB2002290,2024-11-10,McKesson,CUST1059,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4575,1.00093,0.72477,1263.43,VALID,0
CB2001678,2024-09-27,McKesson,CUST1013,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,2691,0.30716,0.22266,227.39,VALID,0
CB2004441,2025-04-19,CardinalHealth,CUST1048,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,57,0.30716,0.17112,7.75,VALID,0
CB2006556,2024-10-25,Cencora,CUST1040,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,159,1.60408,1.35368,39.81,VALID,0
CB2001581,2025-05-01,McKesson,CUST1029,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,2535,0.33373,0.26398,176.82,VALID,0
CB2007310,2025-02-19,McKesson,CUST1043,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,4847,0.66792,0.38492,1371.7,VALID,0
CB2009309,2025-02-01,CardinalHealth,CUST1043,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3688,0.22114,0.12744,345.57,VALID,0
CB2008284,2024-11-27,McKesson,CUST1056,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3423,0.22114,0.16754,183.47,VALID,0
CB2003381,2024-09-21,McKesson,CUST1017,SPECIALTY,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,70,0.22114,0.15206,4.84,VALID,0
CB2009280,2024-09-27,CardinalHealth,CUST1047,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2241,6.69193,3.03814,8188.14,VALID,0
CB2001450,2024-07-01,Cencora,CUST1055,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3601,0.22114,0.16411,205.37,VALID,0
CB2008219,2024-06-11,CardinalHealth,CUST1017,SPECIALTY,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4407,12.61133,8.37392,18674.27,VALID,0
CB2007220,2024-09-04,CardinalHealth,CUST1014,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,2767,0.30716,0.23627,196.15,VALID,0
CB2011807,2025-03-10,McKesson,CUST1041,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,2344,0.33373,0.27429,139.33,VALID,0
CB2007104,2025-03-18,CardinalHealth,CUST1042,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,2507,0.66792,0.34055,820.72,PRICE_MISMATCH,1
CB2009986,2024-11-21,Cencora,CUST1022,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,3413,0.72723,0.56651,548.54,VALID,0
CB2005296,2024-09-06,CardinalHealth,CUST1000,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,687,1.60408,1.24733,245.09,VALID,0
CB2006412,2025-01-12,McKesson,CUST1031,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2731,43.29511,30.31524,35448.02,VALID,0
CB2002390,2024-10-05,CardinalHealth,CUST1041,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,3489,0.66792,0.54896,415.05,VALID,0
CB2004552,2024-09-27,Cencora,CUST1059,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1063,12.61133,8.22006,4667.92,VALID,0
CB2011697,2024-07-20,McKesson,CUST1050,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3620,1.60408,0.87968,2622.33,VALID,0
CB2007484,2024-08-22,CardinalHealth,CUST1053,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,6333,0.33373,0.23838,603.85,QTY_OUTLIER,1
CB2001774,2025-02-11,McKesson,CUST1006,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4306,1.60408,1.34695,1107.2,VALID,0
CB2002469,2024-06-15,Cencora,CUST1034,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4131,12.61133,5.32829,30086.24,VALID,0
CB2009534,2024-06-16,McKesson,CUST1044,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1950,0.08208,0.05632,50.23,VALID,0
CB2010306,2024-07-12,McKesson,CUST1022,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,2146,0.72957,0.56834,346.0,VALID,0
CB2010281,2024-08-27,Cencora,CUST1050,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,972,0.30716,0.16845,134.83,VALID,0
CB2007037,2024-09-18,Cencora,CUST1023,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,426,1.00093,0.52529,202.62,VALID,0
CB2009914,2025-05-01,Cencora,CUST1057,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1116,0.08208,0.06214,22.25,VALID,0
CB2010110,2024-11-12,Cencora,CUST1021,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,448,0.30716,0.22917,34.94,VALID,0
CB2010813,2024-10-27,McKesson,CUST1047,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2801,6.69193,3.03814,10234.27,VALID,0
CB2005621,2024-10-29,Cencora,CUST1018,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,2284,12.61133,8.42941,9551.51,VALID,0
CB2006587,2030-01-01,McKesson,CUST1041,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,4821,0.72723,0.59771,624.42,EXPIRED_CONTRACT,1
CB2003698,2024-11-30,McKesson,CUST1011,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,578,0.81871,0.6083,121.62,VALID,0
CB2003751,2025-05-17,McKesson,CUST1050,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,2261,0.30716,0.16845,313.62,VALID,0
CB2009722,2024-08-25,McKesson,CUST1028,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,4855,0.08208,0.06461,84.82,VALID,0
CB2003055,2025-05-25,McKesson,CUST1026,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4246,12.61133,8.24277,18548.91,VALID,0
CB2008622,2025-05-31,CardinalHealth,CUST1047,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3671,0.08208,0.04408,139.5,VALID,0
CB2008111,2024-06-12,Cencora,CUST1038,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2074,0.08208,0.06523,34.95,VALID,0
CB2003243,2025-03-13,McKesson,CUST1045,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3866,0.08208,0.0544,107.01,VALID,0
CB2011998,2025-03-18,CardinalHealth,CUST1025,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2339,0.22114,0.12463,225.74,VALID,0
CB2002543,2024-10-17,McKesson,CUST1056,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2857,1.60408,1.21525,1110.89,VALID,0
CB2009090,2025-01-30,McKesson,CUST1029,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,3197,0.72957,0.57709,487.48,VALID,0
CB2005298,2024-06-22,CardinalHealth,CUST1013,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,727,0.72957,0.52887,145.91,VALID,0
CB2009421,2024-10-25,McKesson,CUST1023,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,120,1.00093,0.52529,57.08,VALID,0
CB2011418,2025-01-25,Cencora,CUST1038,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1164,6.69193,4.66628,2357.86,VALID,0
CB2005457,2025-02-09,CardinalHealth,CUST1013,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4181,0.30716,0.22266,353.29,QTY_OUTLIER,1
CB2003939,2024-08-05,McKesson,CUST1023,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,4872,0.66792,0.35052,1546.37,VALID,0
CB2001757,2030-01-01,McKesson,CUST1000,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,822,0.81871,0.63663,149.67,EXPIRED_CONTRACT,1
CB2003316,2025-04-18,CardinalHealth,CUST1025,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,288,0.72957,0.41119,91.69,VALID,0
CB2010899,2024-12-25,Cencora,CUST1053,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4538,43.29511,27.51837,71594.85,VALID,0
CB2005835,2024-06-24,McKesson,CUST1035,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4425,0.81871,0.6133,908.94,VALID,0
CB2005224,2025-03-08,Cencora,CUST1040,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1988,1740.91629,1202.1027,1071161.42,VALID,0
CB2009213,2024-08-30,Cencora,CUST1043,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1134,0.81871,0.47182,393.37,VALID,0
CB2008512,2024-09-06,McKesson,CUST1009,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3335,0.81871,0.63434,614.87,VALID,0
CB2009873,2024-06-06,Cencora,CUST1032,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4946,1740.91629,1126.89511,3036948.76,VALID,0
CB2002342,2024-09-08,Cencora,CUST1007,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,22718,0.30716,0.23384,1665.68,QTY_OUTLIER,1
CB2000577,2024-09-12,Cencora,CUST1016,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3128,0.30716,0.24284,201.19,VALID,0
CB2004769,2024-09-19,CardinalHealth,CUST1024,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4701,1.00093,0.7554,1154.24,VALID,0
CB2007021,2024-09-24,Cencora,CUST1047,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,3457,0.72957,0.39178,1167.74,VALID,0
CB2006931,2024-12-20,Cencora,CUST1045,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,267,0.33373,0.2212,30.05,VALID,0
CB2011290,2024-12-07,Cencora,CUST1056,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,30103,0.22114,0.16754,1613.52,QTY_OUTLIER,1
CB2008399,2024-10-15,CardinalHealth,CUST1040,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1034,6.69193,4.62078,2141.57,VALID,0
CB2006296,2024-09-23,McKesson,CUST1023,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3129,12.61133,5.32324,22804.43,VALID,0
CB2010683,2025-03-22,Cencora,CUST1004,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4342,1.00093,0.78633,931.79,VALID,0
CB2006553,2024-07-01,Cencora,CUST1001,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,1626,0.72723,0.55473,280.49,VALID,0
CB2006522,2025-01-27,McKesson,CUST1049,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,415,12.61133,8.76866,1594.71,VALID,0
CB2006928,2024-08-22,CardinalHealth,CUST1046,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,6585,1740.91629,796.29511,6220330.47,QTY_OUTLIER,1
CB2006426,2025-05-29,McKesson,CUST1025,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,478,0.72723,0.40987,151.7,VALID,0
CB2000983,2024-08-29,McKesson,CUST1052,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3804,0.30716,0.17597,499.05,VALID,0
CB2008775,2025-02-06,McKesson,CUST1047,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1285,1.60408,0.86139,954.36,VALID,0
CB2005771,2024-09-09,CardinalHealth,CUST1029,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,535,0.33373,0.26398,37.32,VALID,0
CB2000785,2024-07-05,McKesson,CUST1056,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3464,12.61133,7.6412,17216.53,VALID,0
CB2002572,2025-02-16,CardinalHealth,CUST1041,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,4881,0.33373,0.27429,290.13,VALID,0
CB2006858,2024-12-02,Cencora,CUST1054,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,726,0.33373,0.24102,67.31,VALID,0
CB2000500,2025-05-03,CardinalHealth,CUST1002,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4570,1.00093,0.5368,2121.07,VALID,0
CB2003652,2024-12-04,Cencora,CUST1002,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2322,0.08208,0.04402,88.38,VALID,0
CB2007765,2025-01-07,CardinalHealth,CUST1016,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1946,1740.91629,1114.36052,1219277.53,VALID,0
CB2001994,2024-06-15,Cencora,CUST1033,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2893,1.60408,1.30171,874.76,VALID,0
CB2000363,2025-05-06,McKesson,CUST1002,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,3512,0.72723,0.39001,1184.32,VALID,0
CB2006213,2025-04-09,McKesson,CUST1027,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,602,0.08208,0.06245,11.82,VALID,0
CB2006397,2025-03-25,McKesson,CUST1035,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,4237,0.72957,0.54652,775.58,VALID,0
CB2001361,2025-03-08,Cencora,CUST1056,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,2115,0.66792,0.50602,342.42,VALID,0
CB2000292,2025-05-23,Cencora,CUST1049,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,2621,0.72957,0.57337,409.4,VALID,0
CB2006679,2024-09-20,Cencora,CUST1035,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3146,1.00093,0.7498,790.05,VALID,0
CB2011400,2024-09-05,Cencora,CUST1007,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,2631,0.66792,0.50849,419.46,VALID,0
CB2009831,2024-09-27,CardinalHealth,CUST1025,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,3844,1740.91629,850.08942,3424338.49,VALID,0
CB2000093,2024-08-24,McKesson,CUST1059,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1003,0.22114,0.16013,61.19,VALID,0
CB2004147,2024-12-28,Cencora,CUST1054,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2182,0.22114,0.15971,134.04,VALID,0
CB2001712,2024-09-06,Cencora,CUST1017,SPECIALTY,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4834,1740.91629,1053.55955,3322682.47,PRICE_MISMATCH,1
CB2010189,2025-03-15,CardinalHealth,CUST1049,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3096,12.61133,8.76866,11896.91,VALID,0
CB2007561,2024-07-10,Cencora,CUST1012,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1923,0.08208,0.04766,66.19,VALID,0
CB2004375,2024-07-07,Cencora,CUST1008,SPECIALTY,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1704,1740.91629,1094.16589,1102062.68,VALID,0
CB2007582,2024-09-08,Cencora,CUST1006,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,1977,0.72957,0.61262,231.21,VALID,0
CB2007420,2024-11-02,Cencora,CUST1032,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1931,1.00093,0.74059,502.72,VALID,0
CB2011962,2024-07-11,Cencora,CUST1026,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,4827,0.66792,0.46928,958.84,VALID,0
CB2003934,2025-05-11,McKesson,CUST1039,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1038,1.00093,0.47494,545.98,VALID,0
CB2009815,2025-01-10,McKesson,CUST1023,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1228,1740.91629,734.84077,1235460.74,VALID,0
CB2000938,2025-03-14,McKesson,CUST1046,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,1573,0.72957,0.3634,575.99,VALID,0
CB2002135,2024-09-23,Cencora,CUST1024,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2079,1.00093,0.7554,510.46,VALID,0
CB2011650,2025-03-10,Cencora,CUST1036,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2204,1.60408,1.21878,849.2,VALID,0
CB2009024,2024-08-24,Cencora,CUST1032,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,2382,0.72957,0.53981,452.01,VALID,0
CB2009087,2024-09-26,McKesson,CUST1032,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,380,1.60408,1.04602,212.06,PRICE_MISMATCH,1
CB2005759,2024-07-10,CardinalHealth,CUST1006,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1690,0.22114,0.18569,59.91,VALID,0
CB2007247,2024-12-31,McKesson,CUST1022,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2779,6.69193,3.92214,7697.25,VALID,0
CB2000224,2024-06-18,McKesson,CUST1034,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1730,0.81871,0.47182,600.12,VALID,0
CB2007103,2024-07-12,CardinalHealth,CUST1023,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,4411,0.72723,0.38165,1524.35,VALID,0
CB2001523,2025-03-22,Cencora,CUST1027,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4347,0.81871,0.62287,851.32,VALID,0
CB2003275,2024-12-24,McKesson,CUST1024,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,3135,1740.91629,1165.71755,1803248.05,VALID,0
CB2000436,2025-03-26,Cencora,CUST1023,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1132,1.60408,0.84182,862.88,VALID,0
CB2011335,2025-05-14,Cencora,CUST1012,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3660,1.00093,0.58124,1536.07,VALID,0
CB2003309,2024-09-01,McKesson,CUST1011,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,1637,0.72723,0.54033,305.96,VALID,0
CB2009922,2024-08-10,Cencora,CUST1053,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3652,1.60408,1.14579,1673.68,VALID,0
CB2005557,2025-04-05,CardinalHealth,CUST1047,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3077,1.00093,0.5375,1425.97,VALID,0
CB2004973,2025-03-11,Cencora,CUST1029,GPO,51672206200,3-DAY VAGINAL CREAM,G,ML,2244,0.33373,0.26398,156.52,UNIT_MISMATCH,1
CB2006607,2024-12-31,Cencora,CUST1037,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3972,0.30716,0.23178,299.41,VALID,0
CB2005434,2025-05-30,CardinalHealth,CUST1011,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1742,6.69193,4.02787,4640.79,VALID,0
CB2006266,2025-03-20,CardinalHealth,CUST1009,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2587,6.69193,4.59736,5418.65,VALID,0
CB2007072,2025-02-17,Cencora,CUST1041,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,4199,0.72723,0.59771,543.85,VALID,0
CB2005949,2024-12-13,McKesson,CUST1008,SPECIALTY,00378410591,ABACAVIR 300 MG TABLET,G,EA,1167,0.72723,0.52942,230.84,VALID,0
CB2000768,2025-02-14,Cencora,CUST1029,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2954,1.00093,0.79174,617.95,VALID,0
CB2007959,2025-02-06,CardinalHealth,CUST1035,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,3112,0.33373,0.25,260.57,VALID,0
CB2006175,2024-07-23,CardinalHealth,CUST1021,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,599,1740.91629,1157.70933,349340.97,VALID,0
CB2002596,2024-12-14,CardinalHealth,CUST1037,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,414,0.72957,0.55053,74.12,VALID,0
CB2005319,2025-02-19,CardinalHealth,CUST1010,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,2715,0.33373,0.27292,165.1,VALID,0
CB2007114,2024-12-14,Cencora,CUST1050,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,377,6.69193,3.15591,1333.08,VALID,0
CB2006934,2024-10-28,McKesson,CUST1038,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,819,0.72957,0.57979,122.67,VALID,0
CB2002104,2025-05-18,McKesson,CUST1049,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3356,1.60408,1.26065,1152.55,VALID,0
CB2003043,2025-04-01,CardinalHealth,CUST1057,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4825,1740.91629,1116.10143,3014731.7,VALID,0
CB2000302,2025-01-08,Cencora,CUST1018,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3241,0.81871,0.63401,598.61,VALID,0
CB2011803,2024-07-08,McKesson,CUST1044,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1740,0.08208,0.05632,44.82,QTY_OUTLIER,1
CB2006131,2025-04-13,McKesson,CUST1043,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,4423,0.72723,0.4191,1362.86,VALID,0
CB2000464,2025-02-24,Cencora,CUST1022,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,2474,0.30716,0.23928,167.94,VALID,0
CB2007020,2024-07-08,CardinalHealth,CUST1034,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,874,6.69193,2.82734,3377.65,VALID,0
CB2000568,2025-05-09,Cencora,CUST1042,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3578,1.00093,0.58244,1497.36,VALID,0
CB2011181,2024-06-03,McKesson,CUST1000,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,ML,4378,1.60408,1.24733,1561.85,UNIT_MISMATCH,1
CB2001526,2025-02-18,McKesson,CUST1043,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,2134,0.72957,0.42045,659.66,VALID,0
CB2002988,2024-11-08,CardinalHealth,CUST1015,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1262,12.61133,6.23126,8051.65,VALID,0
CB2001964,2025-05-30,McKesson,CUST1016,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,4124,0.72723,0.57495,628.0,VALID,0
CB2002279,2024-07-20,McKesson,CUST1009,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,4398,0.08208,0.0636,81.28,VALID,0
CB2006467,2024-06-12,CardinalHealth,CUST1036,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3436,1.60408,1.21878,1323.89,VALID,0
CB2007685,2024-08-05,CardinalHealth,CUST1020,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1319,0.22114,0.13273,116.61,VALID,0
CB2010057,2024-08-01,CardinalHealth,CUST1030,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4648,1.00093,0.81225,876.98,VALID,0
CB2002101,2024-09-22,McKesson,CUST1046,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1528,0.30716,0.153,235.56,VALID,0
CB2001143,2024-09-21,Cencora,CUST1059,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1405,12.61133,8.22006,6169.73,VALID,0
CB2010599,2024-08-14,McKesson,CUST1015,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3898,0.81871,0.43465,1497.07,VALID,0
CB2010604,2024-12-21,Cencora,CUST1042,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2039,6.69193,2.56769,8409.33,VALID,0
CB2004121,2025-05-27,CardinalHealth,CUST1005,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4694,6.69193,3.34998,15687.11,VALID,0
CB2001823,2025-01-10,McKesson,CUST1048,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2682,1740.91629,771.22592,2600709.57,VALID,0
CB2008494,2024-08-29,Cencora,CUST1049,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,2838,0.72723,0.57153,441.88,VALID,0
CB2011553,2025-01-16,McKesson,CUST1058,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4932,6.69193,4.33771,11611.01,VALID,0
CB2007889,2024-06-07,CardinalHealth,CUST1011,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,2300,0.72723,0.54033,429.87,VALID,0
CB2009295,2024-11-02,Cencora,CUST1007,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,994,1740.91629,1150.22339,587148.74,VALID,0
CB2002447,2024-12-08,Cencora,CUST1000,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2935,0.22114,0.17196,144.34,VALID,0
CB2005861,2025-03-16,CardinalHealth,CUST1017,SPECIALTY,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1241,0.81871,0.56294,317.41,VALID,0
CB2000773,2025-04-15,McKesson,CUST1055,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2208,1.60408,1.19039,913.43,VALID,0
CB2009631,2025-03-26,Cencora,CUST1012,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2088,0.08208,0.04766,71.87,VALID,0
CB2001087,2024-11-12,Cencora,CUST1033,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2402,0.08208,0.06661,37.16,VALID,0
CB2005639,2024-09-22,McKesson,CUST1052,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3455,1.60408,0.91898,2367.02,VALID,0
CB2009150,2024-08-12,McKesson,CUST1027,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,686,0.81871,0.62287,134.35,VALID,0
CB2005153,2024-07-18,McKesson,CUST1030,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4082,1.00093,0.81225,770.19,VALID,0
CB2010697,2025-02-27,Cencora,CUST1010,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2696,1740.91629,1214.81139,1418378.81,VALID,0
